dataset,seed,group,y,pred,nn_dist,violated
B,2,2430,48.5,81.15275,1.5661312341690063,1
B,2,1123,4.18,3.709334,2.2100038528442383,0
B,2,1756,45.9,48.022873,4.761407852172852,0
B,2,93,4.875,4.0962296,2.993997573852539,0
B,2,356,10.2,6.2567997,3.0447874069213867,0
B,2,1677,5.19,5.272476,3.964911937713623,0
B,2,259,14.0,9.461456,4.2123703956604,0
B,2,273,20.2,29.673414,0.9189077615737915,0
B,2,354,4.68,4.6034017,2.617354154586792,0
B,2,671,2.1792,5.122406,3.3628106117248535,0
B,2,2837,23.0,18.993282,0.40883421897888184,0
B,2,79,11.0,9.961316,0.8019391298294067,0
B,2,2464,19.0,79.72644,0.708539605140686,1
B,2,2374,10.2,5.692874,2.5889298915863037,0
B,2,1624,87.8,81.95807,0.9703972339630127,0
B,2,1775,88.0,61.897625,1.7500762939453125,1
B,2,955,0.18,1.1634991,2.697962760925293,0
B,2,1415,11.5,12.538536,2.505666732788086,0
B,2,143,1.56,1.9862615,3.272975444793701,0
B,2,199,9.7,10.525294,2.2644362449645996,0
B,2,218,10.5,11.006153,1.2367137670516968,0
B,2,2844,14.0,18.526915,0.5160805583000183,0
B,2,1876,1.075,4.082239,4.443346977233887,0
B,2,1556,15.2,26.855007,2.8645410537719727,1
B,2,2846,4.2,6.892993,4.165640354156494,0
B,2,241,13.496,11.6375,0.5545361638069153,0
B,2,473,85.0,60.642082,0.3374308943748474,1
B,2,655,16.1,18.421478,0.8419004082679749,0
B,2,2847,11.6,20.398233,0.4965258240699768,0
B,2,581,6.15,6.024025,1.9266836643218994,0
B,2,112,1.36,1.5812652,2.212676763534546,0
B,2,972,2.45,2.0987792,2.349673271179199,0
B,2,473,34.0,63.66581,0.3564303517341614,1
B,2,2458,9.6,1.7918643,5.1486077308654785,0
B,2,1077,9.8,12.655458,0.19710852205753326,0
B,2,1457,2.79,4.2747307,3.1710784435272217,0
B,2,2849,1.1,2.8964767,6.314513206481934,0
B,2,6,31.8,14.215167,1.1421706676483154,1
B,2,781,98.0,77.97025,0.9034568667411804,1
B,2,54,4.76,4.518729,3.1770477294921875,0
B,2,199,9.9,10.092139,2.2977371215820312,0
B,2,216,27.0,23.3633,0.19651766121387482,0
B,2,286,27.1,40.150543,0.302674800157547,1
B,2,246,9.45,13.199605,1.6663049459457397,0
B,2,1025,8.87,15.646623,2.075962781906128,0
B,2,476,81.0,51.571735,0.4129887819290161,1
B,2,1626,88.6,86.70606,0.3243831694126129,0
B,2,23,15.0,14.442308,1.1871237754821777,0
B,2,27,3.215,3.3079689,0.8418558835983276,0
B,2,1344,3.46,3.586152,3.548112392425537,0
B,2,984,2.42,2.6853366,3.5121209621429443,0
B,2,267,2.85,2.0480897,1.7235336303710938,0
B,2,1834,28.0,22.7823,0.882478654384613,0
B,2,2212,74.1,83.05607,1.2782633304595947,0
B,2,418,6.57,4.0752726,7.91246223449707,0
B,2,2854,0.37,1.970325,4.471022129058838,0
B,2,1637,38.5,37.20612,2.1719436645507812,0
B,2,1669,37.75,29.877954,0.054865457117557526,0
B,2,1041,15.32,12.041821,6.117210388183594,0
B,2,216,29.7,23.3633,0.19647316634655,0
B,2,755,22.2,21.735071,0.7184656858444214,0
B,2,54,4.47,4.664691,3.4553258419036865,0
B,2,2858,1.9,3.0782862,3.0147242546081543,0
B,2,1892,32.0,35.87556,0.7847007513046265,0
B,2,323,38.0,36.616577,1.2037544250488281,0
B,2,82,2.02,4.4449778,1.1627311706542969,0
B,2,515,74.0,93.204025,1.4923852682113647,1
B,2,502,6.0,2.6434424,2.8296713829040527,0
B,2,2859,2.67,3.109528,2.0629236698150635,0
B,2,152,78.0,75.37714,0.07536168396472931,0
B,2,956,15.0,53.22666,0.13866007328033447,1
B,2,621,76.3,73.606636,0.4657517075538635,0
B,2,2860,1.04,1.2738106,7.225966453552246,0
B,2,642,81.5,76.32118,0.39761412143707275,0
B,2,2271,33.0,30.162613,0.8902544975280762,0
B,2,1919,7.5,2.4867547,3.6538589000701904,0
B,2,1028,32.0,28.13579,1.965208649635315,0
B,2,594,8.6,8.056262,3.4391160011291504,0
B,2,2863,1.2,1.6411092,2.559515953063965,0
B,2,2174,1.25,3.2633915,4.322093963623047,0
B,2,595,1.73,3.6778398,4.917428970336914,0
B,2,267,2.78,1.8048549,1.7323812246322632,0
B,2,216,36.0,31.089067,0.19767439365386963,0
B,2,504,19.0,17.264444,1.7520456314086914,0
B,2,152,82.0,77.937935,0.06496812403202057,0
B,2,1677,5.2,5.3667254,4.087238788604736,0
B,2,1859,6.7,2.8565397,3.7542810440063477,0
B,2,2864,41.0,47.86568,1.9780060052871704,0
B,2,456,6.5,10.403213,2.747326135635376,0
B,2,98,12.0,5.59661,2.5109667778015137,0
B,2,2865,10.8,7.98475,0.4870230257511139,0
B,2,2867,3.61,3.8532767,8.200211524963379,0
B,2,79,12.9,11.374561,0.09019405394792557,0
B,2,327,31.0,37.174408,1.640947937965393,0
B,2,2870,20.0,24.354239,5.178579807281494,0
B,2,1933,2.53,2.3993323,3.3002781867980957,0
B,2,2872,1.0,3.142382,0.37014347314834595,0
B,2,564,6.3,6.0937386,1.713777780532837,0
B,2,649,77.3,77.70734,0.22594226896762848,0
B,2,142,11.6,8.5655155,0.6116400361061096,0
B,2,2873,0.69,2.8680246,4.8389081954956055,0
B,2,1267,18.5,17.092176,1.528099536895752,0
B,2,699,1.13,1.2206846,7.175929069519043,0
B,2,1488,0.715,2.2143488,4.883818626403809,0
B,2,1260,12.15,12.326262,1.7199395895004272,0
B,2,216,40.0,20.138645,0.1970827281475067,1
B,2,2764,11.0,33.22367,3.7194435596466064,1
B,2,2867,3.67,3.3299158,7.8615641593933105,0
B,2,1780,2.38,2.711765,3.0023586750030518,0
B,2,216,25.0,19.970106,0.19774129986763,0
B,2,2334,13.2,10.717633,2.4930572509765625,0
B,2,286,52.2,58.901352,0.18150465190410614,0
B,2,63,15.35,16.228275,0.05469321459531784,0
B,2,269,12.0,25.23644,0.2370649129152298,1
B,2,286,78.35,79.54356,0.13343589007854462,0
B,2,601,0.058,1.0022278,3.34889817237854,0
B,2,216,23.0,22.181494,0.1964959353208542,0
B,2,286,29.2,53.13995,0.1640811711549759,1
B,2,312,4.8,4.7261524,4.536139965057373,0
B,2,401,5.352857143,4.5289397,2.491912841796875,0
B,2,329,3.888,3.5376372,5.074551105499268,0
B,2,2880,82.0,86.85871,1.4440058469772339,0
B,2,6,18.6,21.895443,1.141208529472351,0
B,2,2780,7.5,5.2702208,5.168345928192139,0
B,2,1424,25.0,43.781677,1.6619237661361694,1
B,2,2084,80.0,69.29867,0.12029211223125458,0
B,2,2883,3.5,4.891585,4.303674697875977,0
B,2,1864,0.153,2.5021455,2.2632510662078857,0
B,2,171,17.7,14.784943,0.04425042122602463,0
B,2,2685,37.0,24.839437,0.499897301197052,1
B,2,2885,1.68,3.170439,1.2542548179626465,0
B,2,1167,5.44,3.1274784,4.07190465927124,0
B,2,1847,5.977142857,5.4178376,2.4507181644439697,0
B,2,62,19.8,13.694666,2.1169135570526123,0
B,2,1277,26.1,27.996208,0.8109403252601624,0
B,2,993,4.54,7.8375964,1.4117774963378906,0
B,2,171,17.1,22.241516,0.06740741431713104,0
B,2,594,10.6,11.152472,3.0187690258026123,0
B,2,152,75.6,75.05413,0.3684171438217163,0
B,2,810,30.0,26.967802,0.5817972421646118,0
B,2,581,6.463333333,5.9118237,2.0996193885803223,0
B,2,1843,0.57,0.59131634,1.598253607749939,0
B,2,1859,6.0,2.6761026,4.0670247077941895,0
B,2,603,70.0,65.39389,0.513117253780365,0
B,2,216,16.5,17.873503,0.20853522419929504,0
B,2,1685,0.37,0.34789795,1.588130235671997,0
B,2,290,80.0,71.04678,0.2556654214859009,0
B,2,515,40.0,89.84879,1.456321358680725,1
B,2,290,66.0,65.10384,0.17487123608589172,0
B,2,1475,34.8,46.73265,2.5212557315826416,1
B,2,2895,0.68,3.8367374,5.234103202819824,0
B,2,1077,13.9,17.520107,0.19709733128547668,0
B,2,1116,2.7,1.9023284,2.6467411518096924,0
B,2,148,1.5,3.4003704,1.6238141059875488,0
B,2,681,4.33,2.6838145,2.3546204566955566,0
B,2,1699,3.1,2.7721956,2.435178756713867,0
B,2,463,28.7,25.395916,1.85108482837677,0
B,2,204,37.0,30.030975,0.5282737612724304,0
B,2,216,6.5,10.64637,0.21021848917007446,0
B,2,733,6.75,3.543131,1.661766767501831,0
B,2,1871,10.2,9.731393,2.8074676990509033,0
B,2,1427,2.9,5.0394387,1.4188804626464844,0
B,2,286,4.0,41.153824,0.29358193278312683,1
B,2,1504,60.0,40.692184,1.235242247581482,1
B,2,317,59.0,63.569794,0.20198020339012146,0
B,2,1260,8.58,9.876755,1.393789529800415,0
B,2,1223,27.8,42.428753,0.6764338612556458,1
B,2,586,66.5,77.39698,1.1497249603271484,0
B,2,216,36.0,27.447958,0.1964939385652542,0
B,2,603,41.0,38.345238,0.5660029649734497,0
B,2,273,23.0,29.773766,0.9300562143325806,0
B,2,137,6.0,25.564068,0.03325283154845238,1
B,2,1399,14.75,11.8057575,4.343138694763184,0
B,2,76,6.4,7.921202,2.4347281455993652,0
B,2,2783,0.62,1.4447361,3.2696242332458496,0
B,2,286,65.8,59.450882,0.5767041444778442,0
B,2,603,58.0,45.680084,0.5040853023529053,1
B,2,1398,30.0,28.362238,3.1668224334716797,0
B,2,781,75.0,66.24261,0.8669075965881348,0
B,2,1799,0.5,5.0862837,3.174657106399536,0
B,2,286,33.0,52.60289,0.14569492638111115,1
B,2,260,4.52,12.257518,7.897427558898926,0
B,2,1618,74.5,75.14951,1.374010682106018,0
B,2,62,12.6,7.8159575,4.067542552947998,0
B,2,2901,2.116666667,2.9603465,2.0779430866241455,0
B,2,204,29.6,20.025618,1.8507860898971558,0
B,2,1517,3.2,2.8675146,2.424757480621338,0
B,2,1754,34.0,17.057127,1.7729531526565552,1
B,2,60,38.8,28.151367,2.584336757659912,0
B,2,1477,73.1,71.74473,2.609128475189209,0
B,2,1298,60.5,57.88349,2.5608198642730713,0
B,2,784,4.92,6.451329,2.7939908504486084,0
B,2,2685,37.0,19.329126,0.5531995892524719,1
B,2,1459,11.5,12.854993,2.903231382369995,0
B,2,1314,22.0,21.895212,0.24170847237110138,0
B,2,2032,8.984,9.2323475,1.4885390996932983,0
B,2,2902,2.08,15.414104,3.2135589122772217,1
B,2,63,10.1,16.228275,0.05009425804018974,0
B,2,2904,2.9,3.1142395,6.322403907775879,0
B,2,2906,15.4,15.726134,0.027972467243671417,0
B,2,739,55.0,71.85311,1.4419769048690796,1
B,2,148,9.3,8.028535,1.119820237159729,0
B,2,356,7.85,5.002504,3.0053446292877197,0
B,2,504,18.55,17.20811,1.8947126865386963,0
B,2,639,87.0,64.92725,0.30154871940612793,1
B,2,2908,1.34,6.7999787,2.535052537918091,0
B,2,216,40.0,16.409517,0.2675406038761139,1
B,2,1764,4.0,5.4038,3.6036603450775146,0
B,2,581,1.4,3.6938767,2.1212687492370605,0
B,2,920,0.50525,0.5480868,1.647495150566101,0
B,2,356,11.63333333,7.184199,2.9437663555145264,0
B,2,684,96.0,120.12349,1.1666070222854614,1
B,2,456,10.6,10.687036,2.7803585529327393,0
B,2,897,0.047,0.98162913,1.934969186782837,0
B,2,743,10.5,8.558663,1.3169951438903809,0
B,2,375,95.0,100.571686,1.0318537950515747,0
B,2,1097,4.38,3.158691,3.8337595462799072,0
B,2,336,35.0,47.05251,0.36475202441215515,1
B,2,1267,15.4,12.069283,1.6661872863769531,0
B,2,1477,70.9,59.134285,2.391993761062622,1
B,2,755,15.9,20.951492,0.8133777379989624,0
B,2,236,90.83333333,87.023796,0.4359726011753082,0
B,2,1205,6.92,0.37708944,5.734321594238281,0
B,2,2271,31.0,29.627542,1.0207008123397827,0
B,2,204,28.0,22.900349,1.371608018875122,0
B,2,354,6.42,5.074222,2.58540678024292,0
B,2,2715,7.04,7.019089,5.592456817626953,0
B,2,286,72.35,73.60591,0.13683271408081055,0
B,2,1677,5.32,3.7718427,3.962009906768799,0
B,2,327,26.5,37.185375,1.682713270187378,0
B,2,204,17.0,15.735332,1.3939591646194458,0
B,2,1886,1.102857143,5.683679,2.608449935913086,0
B,2,1641,3.94,6.2403617,1.5680791139602661,0
B,2,671,1.2,6.14833,4.048494338989258,0
B,2,1475,44.4,47.385197,2.447495937347412,0
B,2,1485,4.22,3.7788646,1.2892894744873047,0
B,2,338,45.8,20.759819,6.456296443939209,1
B,2,2917,2.4,4.230969,4.303243637084961,0
B,2,2832,7.53,7.5837865,0.6847943663597107,0
B,2,54,6.84,7.3744087,2.1112890243530273,0
B,2,269,19.8,25.451365,0.18532529473304749,0
B,2,290,82.0,63.67794,0.316555917263031,1
B,2,2157,21.0,39.974327,0.8589622378349304,1
B,2,964,9.52,8.491959,4.595154285430908,0
B,2,2675,2.7,3.9570825,2.801454544067383,0
B,2,586,104.4,99.011246,0.9551209211349487,0
B,2,129,3.5,42.00775,0.1424350142478943,1
B,2,1764,2.8,6.248009,4.3525824546813965,0
B,2,2922,3.5,3.1315813,2.7830395698547363,0
B,2,2923,5.1,7.830548,2.77641224861145,0
B,2,1777,3.1,4.444993,1.1713435649871826,0
B,2,1764,2.28,6.3286486,4.530090808868408,0
B,2,62,20.0,15.1924715,2.0519373416900635,0
B,2,194,10.3,7.916307,0.854483425617218,0
B,2,2928,0.24,1.7530547,5.148078918457031,0
B,2,1475,43.8,47.68722,2.465869426727295,0
B,2,62,7.3,11.8343935,2.0657522678375244,0
B,2,2930,0.06,-0.05262216,2.460064172744751,0
B,2,1575,8.2,5.5870366,5.578070640563965,0
B,2,2931,16.35,12.903674,6.291118144989014,0
B,2,286,57.6,71.4563,0.15461935102939606,1
B,2,2458,8.77,2.3210526,5.1705427169799805,0
B,2,2415,0.755,2.1079965,3.84804368019104,0
B,2,2932,24.0,18.772131,2.5850398540496826,0
B,2,2933,0.175,3.6370997,6.234961032867432,0
B,2,286,91.5,82.04722,0.187138170003891,0
B,2,1161,12.9,7.7620153,4.309860706329346,0
B,2,699,0.51,0.77239203,7.164862632751465,0
B,2,829,2.575,2.8831913,2.053110122680664,0
B,2,338,48.0,29.264898,7.091101169586182,1
B,2,286,75.0,73.84974,0.13487304747104645,0
B,2,79,13.6,10.248811,0.34777894616127014,0
B,2,956,41.0,35.95612,0.258401095867157,0
B,2,1260,6.1,9.571495,1.2084033489227295,0
B,2,2425,2.0,4.082141,7.915547847747803,0
B,2,1344,1.4,3.2674406,3.6375904083251953,0
B,2,1235,51.0,48.942646,0.12846739590168,0
B,2,499,14.7,7.620104,4.628645420074463,0
B,2,463,32.16666667,25.268848,1.7859296798706055,0
B,2,199,14.0,16.156355,1.720982551574707,0
B,2,643,1.73,2.769444,3.190615653991699,0
B,2,499,12.0,7.394275,4.5869975090026855,0
B,2,1787,1.52,1.4237385,3.614715337753296,0
B,2,157,0.117,0.6982152,3.5664451122283936,0
B,2,866,93.45,84.00438,2.0866925716400146,0
B,2,1946,47.0,23.765972,1.5331308841705322,1
B,2,663,6.0,1.1632497,1.2760950326919556,0
B,2,2657,5.2,6.377226,0.5614435076713562,0
B,2,290,79.0,78.22231,0.1255428045988083,0
B,2,601,0.0195,0.9515807,3.348541736602783,0
B,2,336,26.5,33.013428,0.3440151512622833,0
B,2,2685,37.0,29.646763,0.4844337999820709,0
B,2,227,1.85,2.3527162,3.639437437057495,0
B,2,473,61.0,57.443336,0.21341581642627716,0
B,2,216,28.414,23.607485,0.1964370459318161,0
B,2,2332,45.0,71.04968,0.9641274213790894,1
B,2,684,127.0,115.64519,1.403031349182129,0
B,2,79,13.36666667,12.025283,0.36437317728996277,0
B,2,1924,6.415,1.9062153,3.5491583347320557,0
B,2,286,25.2,47.47391,0.24852706491947174,1
B,2,683,3.0,3.6701906,2.1650047302246094,0
B,2,1118,8.0,19.50185,0.6043374538421631,1
B,2,639,52.75,62.29608,0.2731185555458069,0
B,2,216,9.5875,18.900911,0.20024004578590393,0
B,2,2943,2.5,3.0035927,1.722959041595459,0
B,2,1161,12.8,7.7700443,4.718720436096191,0
B,2,236,87.2,85.29588,0.4689495265483856,0
B,2,557,21.0,25.822058,1.8718796968460083,0
B,2,2945,7.0,3.5738435,2.6684815883636475,0
B,2,2946,3.74,6.078654,4.480984687805176,0
B,2,1735,3.02,2.72268,2.5803475379943848,0
B,2,601,0.022,0.9515807,3.348512649536133,0
B,2,504,19.1,16.77249,1.6252806186676025,0
B,2,1097,1.26,1.9210758,4.501306533813477,0
B,2,2821,22.7,22.948551,1.9269189834594727,0
B,2,956,40.0,48.388638,0.4409516155719757,0
B,2,54,5.31,5.1946616,3.4211201667785645,0
B,2,1782,4.89,3.4373164,4.500956058502197,0
B,2,199,10.4,11.7070675,1.8962976932525635,0
B,2,142,5.08,7.3164077,0.8241903185844421,0
B,2,215,3.935,4.3256135,2.5842394828796387,0
B,2,2081,91.0,89.46771,0.8864295482635498,0
B,2,286,65.6,74.49759,0.16312174499034882,0
B,2,2671,50.0,61.58983,1.5703480243682861,1
B,2,2958,9.9,9.902457,1.848624587059021,0
B,2,140,4.2,3.672263,4.3898820877075195,0
B,2,2533,13.0,24.543652,0.37384745478630066,1
B,2,762,4.71,5.242202,2.45709490776062,0
B,2,2961,17.6,15.403404,1.610001802444458,0
B,2,23,9.8,12.516307,1.6625168323516846,0
B,2,1955,2.9,1.8703517,2.277987003326416,0
B,2,2219,2.1,2.3357294,7.550912380218506,0
B,2,2964,28.0,27.81975,2.489981174468994,0
B,2,269,16.9,27.455656,0.16585445404052734,0
B,2,2484,26.0,20.031397,0.38727617263793945,0
B,2,683,3.4,3.6335275,2.152604103088379,0
B,2,2966,80.4,65.5685,1.1667366027832031,1
B,2,148,7.8,5.7993245,0.884215235710144,0
B,2,290,87.0,79.54312,0.1317807286977768,0
B,2,2023,66.0,63.39205,1.3160529136657715,0
B,2,2971,1.525,7.2308984,2.7826530933380127,0
B,2,269,29.0,28.38145,0.16968385875225067,0
B,2,54,5.15,4.8820653,3.4414098262786865,0
B,2,240,14.0,21.149485,1.0338941812515259,0
B,2,143,1.72,2.2303264,2.3069121837615967,0
B,2,103,4.12,3.644262,3.913456678390503,0
B,2,2972,16.0,26.217274,0.5165815949440002,0
B,2,79,14.0,11.850203,0.3910941183567047,0
B,2,1944,10.0,8.806543,0.12435193359851837,0
B,2,2973,70.0,58.90984,1.726768970489502,0
B,2,2974,88.0,78.49003,1.1241923570632935,0
B,2,1288,10.0,32.66356,0.39003628492355347,1
B,2,130,0.344,1.7982539,2.5986273288726807,0
B,2,286,71.6,66.50001,0.16100811958312988,0
B,2,699,1.14,1.2953308,7.1857171058654785,0
B,2,1477,86.0,76.36125,2.647252082824707,0
B,2,2975,2.2,6.439391,2.9477710723876953,0
B,2,798,12.4,14.032317,2.1365463733673096,0
B,2,581,6.09,6.024025,1.9266836643218994,0
B,2,2976,90.0,46.03196,1.4606658220291138,1
B,2,286,9.0,39.01674,0.33260995149612427,1
B,2,54,4.65,4.5879345,3.2705628871917725,0
B,2,79,11.6,10.967348,0.7031536102294922,0
B,2,904,92.8,53.76886,0.17161591351032257,1
B,2,338,43.0,29.11051,6.969858169555664,1
B,2,202,2.94,3.4342058,3.700221538543701,0
B,2,1857,0.85,0.42065352,7.215336322784424,0
B,2,2174,1.53,3.0815344,4.055543422698975,0
B,2,611,32.0,25.30929,0.7198663949966431,0
B,2,584,36.0,88.83881,1.533596396446228,1
B,2,1261,2.8,1.6374458,2.2290635108947754,0
B,2,2977,1.3,2.7458196,2.7166647911071777,0
B,2,199,14.0,14.299886,1.743494987487793,0
B,2,130,0.539,1.7300273,2.5953447818756104,0
B,2,833,0.49,1.4335308,5.500574588775635,0
B,2,290,84.0,79.77741,0.12607042491436005,0
B,2,227,1.61,1.833954,3.9455177783966064,0
B,2,1436,8.86,7.0210443,0.6983574628829956,0
B,2,1833,10.5,5.762101,6.600038051605225,0
B,2,2978,10.9,4.590847,4.022946357727051,0
B,2,269,15.0,19.27945,0.21759900450706482,0
B,2,79,12.97125,10.757378,0.7355501055717468,0
B,2,286,83.0,79.576836,0.1328153759241104,0
B,2,2683,1.25,1.711675,2.5071823596954346,0
B,2,2982,3.15,3.5548613,1.7275018692016602,0
B,2,477,7.7,7.2933984,1.0114623308181763,0
B,2,798,14.1,15.147155,2.093197822570801,0
B,2,286,62.9,60.867382,0.3173052668571472,0
B,2,2986,0.676666667,1.8389492,5.230251789093018,0
B,2,2931,16.8,7.25362,5.055329322814941,0
B,2,62,20.0,16.822548,2.0611369609832764,0
B,2,199,16.12,16.617426,1.7137656211853027,0
B,2,2334,13.2,10.717633,2.4930572509765625,0
B,2,2988,24.0,23.308115,0.6184950470924377,0
B,2,273,19.8,30.262476,1.0690639019012451,0
B,2,2989,1.24,0.7257951,6.994421005249023,0
B,2,2131,1.19,3.3721883,2.041261672973633,0
B,2,2991,0.67,1.8417549,4.599231719970703,0
B,2,1352,2.64,2.3964894,1.2399474382400513,0
B,2,2964,22.0,22.990875,2.861224412918091,0
B,2,2808,11.3,15.403026,2.6736979484558105,0
B,2,62,11.7,12.539171,1.983485221862793,0
B,2,79,11.9,9.848495,0.652043879032135,0
B,2,1946,27.6,16.35766,1.533479928970337,0
B,2,62,19.0,17.37475,2.0701606273651123,0
B,2,1277,13.3,19.81269,0.7268012762069702,0
B,2,1352,2.62,2.3618653,1.1688342094421387,0
B,2,241,15.3,11.6375,0.5545361638069153,0
B,2,521,2.8,3.037167,1.544310450553894,0
B,2,1782,6.07,4.195277,4.605845928192139,0
B,2,886,6.0,5.138341,0.5390408635139465,0
B,2,2525,12.0,8.847919,0.07128316909074783,0
B,2,317,81.0,66.20647,0.19708965718746185,1
B,2,2023,47.0,55.105995,1.334896445274353,0
B,2,2533,11.8,24.202332,0.4887295663356781,1
B,2,928,17.6,17.521078,1.4813376665115356,0
B,2,2995,16.0,17.140757,1.2738103866577148,0
B,2,1160,3.88875,3.1611874,1.176661729812622,0
B,2,79,11.0,11.330135,0.13301467895507812,0
B,2,286,91.5,79.703865,0.1873234212398529,1
B,2,1277,27.9,25.676226,0.7581786513328552,0
B,2,576,7.29,6.231175,1.924303650856018,0
B,2,587,34.85,38.715557,0.7131391167640686,0
B,2,2999,2.75,12.032607,2.5183629989624023,0
B,2,928,17.4,17.521078,1.4709341526031494,0
B,2,621,63.7,55.31957,0.38425952196121216,0
B,2,2187,1.075,2.755657,1.8454296588897705,0
B,2,1118,15.3,19.093956,0.5977720618247986,0
B,2,356,6.1,3.2033932,3.0592994689941406,0
B,2,199,15.7,14.299886,1.743494987487793,0
B,2,646,4.8,3.1117435,1.487808108329773,0
B,2,341,1.86,1.8435664,1.1533937454223633,0
B,2,587,94.5,47.34964,0.700115442276001,1
B,2,354,6.14,5.5813284,2.589533805847168,0
B,2,148,9.41,7.81178,1.7945653200149536,0
B,2,236,50.0,56.466705,0.5219179391860962,0
B,2,1559,5.4,15.109108,1.7283978462219238,0
B,2,755,17.8,20.69871,0.7124526500701904,0
B,2,152,80.2,75.44394,0.37285491824150085,0
B,2,152,89.0,81.371216,0.07156676054000854,0
B,2,904,93.2,48.71677,0.3620087802410126,1
B,2,477,7.5,7.506713,1.2106049060821533,0
B,2,356,6.245,6.63211,2.197702169418335,0
B,2,157,0.025,1.1968639,3.5754306316375732,0
B,2,826,4.85,3.32151,4.262789249420166,0
B,2,1260,14.0,12.55784,1.8543002605438232,0
B,2,758,32.0,23.733274,4.642465114593506,0
B,2,2156,5.71,5.3232565,5.006780624389648,0
B,2,3005,0.94,3.206427,7.05583381652832,0
B,2,1847,3.1,4.6350207,3.9992940425872803,0
B,2,477,8.6,7.8443055,1.510222315788269,0
B,2,3006,6.7,6.025967,2.211399555206299,0
B,2,6,8.9,8.688679,1.1412007808685303,0
B,2,734,5.5,4.8159084,2.866629123687744,0
B,2,1640,13.65,12.230783,1.3343682289123535,0
B,2,208,3.644,4.086194,2.8346002101898193,0
B,2,3010,1.9,5.700618,3.922325849533081,0
B,2,1850,0.88,1.5590639,2.278790235519409,0
B,2,739,76.0,67.642975,1.037931203842163,0
B,2,2203,3.62,5.4559226,9.535643577575684,0
B,2,504,18.25,17.431124,1.6168286800384521,0
B,2,2995,16.09,17.29316,1.269015908241272,0
B,2,3013,5.67,7.4809284,2.7484097480773926,0
B,2,1494,9.17,9.257244,1.3063242435455322,0
B,2,3014,3.6,3.7862122,1.4787029027938843,0
B,2,1089,7.53,6.970174,2.207653284072876,0
B,2,1610,2.33,2.2299426,3.6610374450683594,0
B,2,171,16.8,17.283915,0.03867817670106888,0
B,2,321,91.5,88.266655,0.9167927503585815,0
B,2,3015,1.775,11.429981,9.550501823425293,0
B,2,2867,3.2,2.8962636,7.845460891723633,0
B,2,551,31.7,26.294388,0.20053966343402863,0
B,2,1864,0.423,2.466113,2.256148099899292,0
B,2,1699,1.85,3.7406535,2.826620578765869,0
B,2,79,10.03333333,10.358406,0.6514558792114258,0
B,2,2964,24.0,30.881992,1.9829696416854858,0
B,2,216,33.3,17.238657,0.24435418844223022,1
B,2,286,79.2,79.45407,0.12094980478286743,0
B,2,1834,6.98,15.742281,0.8831373453140259,0
B,2,3019,60.0,61.45684,1.3142443895339966,0
B,2,684,92.5,111.35807,1.4183255434036255,1
B,2,2859,3.08,5.3172026,2.9665770530700684,0
B,2,2458,7.96,1.9249004,5.444574356079102,0
B,2,2458,9.09,1.7990265,5.137336254119873,0
B,2,1056,1.48,1.7612593,5.300000190734863,0
B,2,216,42.4,46.09499,0.29833337664604187,0
B,2,130,0.66,1.5439674,2.594924211502075,0
B,2,504,17.1,16.69678,2.36647891998291,0
B,2,1637,7.5,23.337788,2.329230546951294,1
B,2,1864,0.288,2.56967,2.259290933609009,0
B,2,2668,53.0,42.71891,1.356176733970642,0
B,2,994,1.7,1.2222649,3.524554967880249,0
B,2,972,2.78,2.1100457,2.3496954441070557,0
B,2,1843,3.2,1.3103316,3.9091508388519287,0
B,2,103,4.12,3.7034252,3.893237352371216,0
B,2,2332,55.0,72.56748,0.9584545493125916,1
B,2,3023,9.39,6.2411175,5.636656284332275,0
B,2,290,83.0,66.27701,0.2576500475406647,1
B,2,1097,2.08,1.7774222,4.132184028625488,0
B,2,473,80.0,72.22419,0.09030415117740631,0
